SystemCodeNumber,Capacity,Occupancy,LastUpdated
BHMBRCBRG03,849,406,2016-10-29 13:59:51
BHMBRCBRG03,849,440,2016-10-29 14:26:50
BHMBRCBRG03,849,440,2016-10-29 14:59:51
BHMBRCBRG03,849,413,2016-10-29 15:26:52
BHMBRCBRG03,849,398,2016-10-29 15:59:51
BHMBRCBRG03,849,367,2016-10-29 16:26:53
BHMBRCBRG03,849,29,2016-10-30 07:59:55
BHMBRCBRG03,849,29,2016-10-30 07:59:55
BHMBRCBRG03,849,29,2016-10-30 07:59:55
BHMBRCBRG03,849,37,2016-10-30 08:25:53
BHMBRCBRG03,849,57,2016-10-30 08:59:52
BHMBRCBRG03,849,66,2016-10-30 09:25:57
BHMBRCBRG03,849,84,2016-10-30 09:59:52
BHMBRCBRG03,849,100,2016-10-30 10:25:54
BHMBRCBRG03,849,153,2016-10-30 10:59:56
BHMBRCBRG03,849,176,2016-10-30 11:25:55
BHMBRCBRG03,849,210,2016-10-30 11:59:58
BHMBRCBRG03,849,240,2016-10-30 12:26:54
BHMBRCBRG03,849,270,2016-10-30 13:06:59
BHMBRCBRG03,849,280,2016-10-30 13:25:59
BHMBRCBRG03,849,277,2016-10-30 13:59:59
BHMBRCBRG03,849,282,2016-10-30 14:32:54
BHMBRCBRG03,849,268,2016-10-30 15:00:00
BHMBRCBRG03,849,239,2016-10-30 15:32:59
BHMBRCBRG03,849,63,2016-10-31 08:00:03
BHMBRCBRG03,849,77,2016-10-31 08:26:02
BHMBRCBRG03,849,90,2016-10-31 09:00:00
BHMBRCBRG03,849,111,2016-10-31 09:26:03
BHMBRCBRG03,849,138,2016-10-31 10:00:05
BHMBRCBRG03,849,162,2016-10-31 10:26:02
BHMBRCBRG03,849,181,2016-10-31 11:00:02
BHMBRCBRG03,849,202,2016-10-31 11:26:04
BHMBRCBRG03,849,221,2016-10-31 12:00:04
BHMBRCBRG03,849,227,2016-10-31 12:26:06
BHMBRCBRG03,849,239,2016-10-31 13:00:06
BHMBRCBRG03,849,242,2016-10-31 13:26:01
BHMBRCBRG03,849,242,2016-10-31 13:59:47
BHMBRCBRG03,849,233,2016-10-31 14:26:05
BHMBRCBRG03,849,223,2016-10-31 15:00:03
BHMBRCBRG03,849,216,2016-10-31 15:27:04
BHMBRCBRG03,849,195,2016-10-31 16:00:07
BHMBRCBRG03,849,187,2016-10-31 16:26:06
BHMBRCBRG03,849,74,2016-11-01 08:06:07
BHMBRCBRG03,849,83,2016-11-01 08:26:07
BHMBRCBRG03,849,103,2016-11-01 09:00:08
BHMBRCBRG03,849,139,2016-11-01 09:26:12
BHMBRCBRG03,849,170,2016-11-01 10:00:08
BHMBRCBRG03,849,198,2016-11-01 10:26:11
BHMBRCBRG03,849,224,2016-11-01 11:00:09
BHMBRCBRG03,849,256,2016-11-01 11:26:11
BHMBRCBRG03,849,269,2016-11-01 12:00:08
BHMBRCBRG03,849,281,2016-11-01 12:26:12
BHMBRCBRG03,849,298,2016-11-01 13:00:12
BHMBRCBRG03,849,299,2016-11-01 13:26:12
BHMBRCBRG03,849,291,2016-11-01 14:00:09
BHMBRCBRG03,849,275,2016-11-01 14:26:10
BHMBRCBRG03,849,241,2016-11-01 15:00:12
BHMBRCBRG03,849,230,2016-11-01 15:27:09
BHMBRCBRG03,849,212,2016-11-01 16:00:09
BHMBRCBRG03,849,182,2016-11-01 16:33:14
BHMBRCBRG03,849,71,2016-11-02 07:56:18
BHMBRCBRG03,849,81,2016-11-02 08:30:14
BHMBRCBRG03,849,94,2016-11-02 08:56:14
BHMBRCBRG03,849,131,2016-11-02 09:30:15
BHMBRCBRG03,849,158,2016-11-02 09:56:15
BHMBRCBRG03,849,187,2016-11-02 10:29:19
BHMBRCBRG03,849,214,2016-11-02 10:56:16
BHMBRCBRG03,849,235,2016-11-02 11:30:19
BHMBRCBRG03,849,253,2016-11-02 11:56:19
BHMBRCBRG03,849,276,2016-11-02 12:30:20
BHMBRCBRG03,849,283,2016-11-02 13:03:20
BHMBRCBRG03,849,279,2016-11-02 13:30:18
BHMBRCBRG03,849,278,2016-11-02 14:03:20
BHMBRCBRG03,849,259,2016-11-02 14:30:16
BHMBRCBRG03,849,238,2016-11-02 14:56:19
BHMBRCBRG03,849,224,2016-11-02 15:29:19
BHMBRCBRG03,849,219,2016-11-02 16:03:20
BHMBRCBRG03,849,208,2016-11-02 16:30:18
BHMBRCBRG03,849,69,2016-11-03 08:00:22
BHMBRCBRG03,849,80,2016-11-03 08:26:26
BHMBRCBRG03,849,95,2016-11-03 09:00:22
BHMBRCBRG03,849,123,2016-11-03 09:26:22
BHMBRCBRG03,849,159,2016-11-03 10:00:22
BHMBRCBRG03,849,178,2016-11-03 10:26:25
BHMBRCBRG03,849,217,2016-11-03 11:00:24
BHMBRCBRG03,849,233,2016-11-03 11:26:27
BHMBRCBRG03,849,248,2016-11-03 12:00:26
BHMBRCBRG03,849,262,2016-11-03 12:26:27
BHMBRCBRG03,849,273,2016-11-03 12:59:26
BHMBRCBRG03,849,286,2016-11-03 13:26:26
BHMBRCBRG03,849,280,2016-11-03 13:59:26
BHMBRCBRG03,849,251,2016-11-03 14:26:23
BHMBRCBRG03,849,229,2016-11-03 15:00:23
BHMBRCBRG03,849,221,2016-11-03 15:26:24
BHMBRCBRG03,849,205,2016-11-03 16:03:28
BHMBRCBRG03,849,198,2016-11-03 16:30:27
BHMBRCBRG03,849,62,2016-11-04 08:00:29
BHMBRCBRG03,849,79,2016-11-04 08:26:32
BHMBRCBRG03,849,105,2016-11-04 08:59:32
BHMBRCBRG03,849,148,2016-11-04 09:33:32
BHMBRCBRG03,849,180,2016-11-04 10:00:29
BHMBRCBRG03,849,208,2016-11-04 10:26:31
BHMBRCBRG03,849,246,2016-11-04 11:00:33
BHMBRCBRG03,849,270,2016-11-04 11:33:31
BHMBRCBRG03,849,276,2016-11-04 12:00:31
BHMBRCBRG03,849,282,2016-11-04 12:33:34
BHMBRCBRG03,849,296,2016-11-04 13:00:30
BHMBRCBRG03,849,303,2016-11-04 13:26:33
BHMBRCBRG03,849,299,2016-11-04 13:59:31
BHMBRCBRG03,849,303,2016-11-04 14:26:30
BHMBRCBRG03,849,275,2016-11-04 15:00:30
BHMBRCBRG03,849,257,2016-11-04 15:26:30
BHMBRCBRG03,849,233,2016-11-04 16:00:33
BHMBRCBRG03,849,215,2016-11-04 16:26:30
BHMBRCBRG03,849,74,2016-11-05 08:00:35
BHMBRCBRG03,849,87,2016-11-05 08:26:35
BHMBRCBRG03,849,126,2016-11-05 08:59:37
BHMBRCBRG03,849,175,2016-11-05 09:26:38
BHMBRCBRG03,849,215,2016-11-05 09:59:37
BHMBRCBRG03,849,263,2016-11-05 10:33:38
BHMBRCBRG03,849,276,2016-11-05 10:59:39
BHMBRCBRG03,849,328,2016-11-05 11:26:38
BHMBRCBRG03,849,387,2016-11-05 12:06:39
BHMBRCBRG03,849,407,2016-11-05 12:26:41
BHMBRCBRG03,849,436,2016-11-05 13:00:37
BHMBRCBRG03,849,466,2016-11-05 13:33:39
BHMBRCBRG03,849,474,2016-11-05 13:59:41
BHMBRCBRG03,849,478,2016-11-05 14:26:39
BHMBRCBRG03,849,481,2016-11-05 15:00:40
BHMBRCBRG03,849,476,2016-11-05 15:26:40
BHMBRCBRG03,849,449,2016-11-05 16:00:41
BHMBRCBRG03,849,419,2016-11-05 16:26:40
BHMBRCBRG03,849,15,2016-11-06 08:00:42
BHMBRCBRG03,849,20,2016-11-06 08:26:43
BHMBRCBRG03,849,42,2016-11-06 09:00:42
BHMBRCBRG03,849,52,2016-11-06 09:26:47
BHMBRCBRG03,849,71,2016-11-06 10:00:43
BHMBRCBRG03,849,101,2016-11-06 10:26:46
BHMBRCBRG03,849,143,2016-11-06 10:59:45
BHMBRCBRG03,849,182,2016-11-06 11:26:44
BHMBRCBRG03,849,226,2016-11-06 11:59:43
BHMBRCBRG03,849,300,2016-11-06 12:26:47
BHMBRCBRG03,849,352,2016-11-06 13:06:45
BHMBRCBRG03,849,381,2016-11-06 13:26:43
BHMBRCBRG03,849,412,2016-11-06 13:59:46
BHMBRCBRG03,849,385,2016-11-06 14:33:47
BHMBRCBRG03,849,354,2016-11-06 15:00:47
BHMBRCBRG03,849,330,2016-11-06 15:26:45
BHMBRCBRG03,849,275,2016-11-06 15:59:48
BHMBRCBRG03,849,238,2016-11-06 16:26:45
BHMBRCBRG03,849,58,2016-11-07 08:00:52
BHMBRCBRG03,849,68,2016-11-07 08:26:53
BHMBRCBRG03,849,88,2016-11-07 08:59:50
BHMBRCBRG03,849,98,2016-11-07 09:26:49
BHMBRCBRG03,849,128,2016-11-07 09:59:50
BHMBRCBRG03,849,159,2016-11-07 10:26:49
BHMBRCBRG03,849,181,2016-11-07 10:59:51
BHMBRCBRG03,849,203,2016-11-07 11:26:51
BHMBRCBRG03,849,222,2016-11-07 11:59:51
BHMBRCBRG03,849,242,2016-11-07 12:26:50
BHMBRCBRG03,849,253,2016-11-07 12:59:53
BHMBRCBRG03,849,245,2016-11-07 13:33:52
BHMBRCBRG03,849,246,2016-11-07 13:59:54
BHMBRCBRG03,849,238,2016-11-07 14:33:55
BHMBRCBRG03,849,231,2016-11-07 15:00:51
BHMBRCBRG03,849,213,2016-11-07 15:33:53
BHMBRCBRG03,849,205,2016-11-07 16:00:51
BHMBRCBRG03,849,181,2016-11-07 16:33:53
BHMBRCBRG03,849,66,2016-11-08 07:59:58
BHMBRCBRG03,849,74,2016-11-08 08:26:55
BHMBRCBRG03,849,93,2016-11-08 08:59:56
BHMBRCBRG03,849,129,2016-11-08 09:26:56
BHMBRCBRG03,849,168,2016-11-08 09:59:56
BHMBRCBRG03,849,200,2016-11-08 10:33:59
BHMBRCBRG03,849,238,2016-11-08 11:00:00
BHMBRCBRG03,849,266,2016-11-08 11:33:56
BHMBRCBRG03,849,281,2016-11-08 11:59:58
BHMBRCBRG03,849,299,2016-11-08 12:27:01
BHMBRCBRG03,849,311,2016-11-08 13:00:00
BHMBRCBRG03,849,310,2016-11-08 13:34:01
BHMBRCBRG03,849,311,2016-11-08 14:00:59
BHMBRCBRG03,849,298,2016-11-08 14:26:58
BHMBRCBRG03,849,269,2016-11-08 15:00:02
BHMBRCBRG03,849,244,2016-11-08 15:33:57
BHMBRCBRG03,849,216,2016-11-08 16:01:02
BHMBRCBRG03,849,197,2016-11-08 16:34:02
BHMBRCBRG03,849,62,2016-11-09 08:00:02
BHMBRCBRG03,849,73,2016-11-09 08:27:02
BHMBRCBRG03,849,87,2016-11-09 09:00:07
BHMBRCBRG03,849,112,2016-11-09 09:34:05
BHMBRCBRG03,849,148,2016-11-09 10:00:05
BHMBRCBRG03,849,184,2016-11-09 10:27:03
BHMBRCBRG03,849,206,2016-11-09 11:00:04
BHMBRCBRG03,849,219,2016-11-09 11:27:04
BHMBRCBRG03,849,231,2016-11-09 12:00:06
BHMBRCBRG03,849,244,2016-11-09 12:27:05
BHMBRCBRG03,849,248,2016-11-09 13:00:08
BHMBRCBRG03,849,247,2016-11-09 13:27:04
BHMBRCBRG03,849,246,2016-11-09 14:00:04
BHMBRCBRG03,849,237,2016-11-09 14:27:08
BHMBRCBRG03,849,218,2016-11-09 15:00:06
BHMBRCBRG03,849,209,2016-11-09 15:34:05
BHMBRCBRG03,849,205,2016-11-09 16:00:09
BHMBRCBRG03,849,183,2016-11-09 16:34:06
BHMBRCBRG03,849,73,2016-11-10 08:00:12
BHMBRCBRG03,849,86,2016-11-10 08:34:11
BHMBRCBRG03,849,94,2016-11-10 09:00:09
BHMBRCBRG03,849,118,2016-11-10 09:27:11
BHMBRCBRG03,849,154,2016-11-10 10:00:12
BHMBRCBRG03,849,170,2016-11-10 10:27:10
BHMBRCBRG03,849,199,2016-11-10 11:00:12
BHMBRCBRG03,849,231,2016-11-10 11:27:14
BHMBRCBRG03,849,247,2016-11-10 12:00:10
BHMBRCBRG03,849,257,2016-11-10 12:27:14
BHMBRCBRG03,849,267,2016-11-10 13:00:13
BHMBRCBRG03,849,276,2016-11-10 13:34:14
BHMBRCBRG03,849,266,2016-11-10 14:00:15
BHMBRCBRG03,849,257,2016-11-10 14:27:13
BHMBRCBRG03,849,233,2016-11-10 15:00:13
BHMBRCBRG03,849,228,2016-11-10 15:27:15
BHMBRCBRG03,849,218,2016-11-10 16:00:15
BHMBRCBRG03,849,194,2016-11-10 16:27:13
BHMBRCBRG03,849,68,2016-11-11 08:00:17
BHMBRCBRG03,849,77,2016-11-11 08:27:19
BHMBRCBRG03,849,95,2016-11-11 09:00:19
BHMBRCBRG03,849,127,2016-11-11 09:27:16
BHMBRCBRG03,849,166,2016-11-11 10:00:16
BHMBRCBRG03,849,203,2016-11-11 10:27:18
BHMBRCBRG03,849,226,2016-11-11 11:00:18
BHMBRCBRG03,849,254,2016-11-11 11:27:18
BHMBRCBRG03,849,274,2016-11-11 12:00:21
BHMBRCBRG03,849,287,2016-11-11 12:27:21
BHMBRCBRG03,849,303,2016-11-11 13:00:19
BHMBRCBRG03,849,307,2016-11-11 13:34:21
BHMBRCBRG03,849,308,2016-11-11 14:00:21
BHMBRCBRG03,849,289,2016-11-11 14:27:18
BHMBRCBRG03,849,256,2016-11-11 15:00:21
BHMBRCBRG03,849,246,2016-11-11 15:34:20
BHMBRCBRG03,849,234,2016-11-11 16:00:21
BHMBRCBRG03,849,207,2016-11-11 16:34:18
BHMBRCBRG03,849,52,2016-11-12 08:00:26
BHMBRCBRG03,849,73,2016-11-12 08:27:25
BHMBRCBRG03,849,121,2016-11-12 09:00:26
BHMBRCBRG03,849,156,2016-11-12 09:27:26
BHMBRCBRG03,849,197,2016-11-12 10:00:25
BHMBRCBRG03,849,242,2016-11-12 10:27:27
BHMBRCBRG03,849,293,2016-11-12 11:00:27
BHMBRCBRG03,849,338,2016-11-12 11:34:23
BHMBRCBRG03,849,392,2016-11-12 12:00:27
BHMBRCBRG03,849,438,2016-11-12 12:27:23
BHMBRCBRG03,849,488,2016-11-12 13:00:28
BHMBRCBRG03,849,523,2016-11-12 13:27:27
BHMBRCBRG03,849,554,2016-11-12 14:00:26
BHMBRCBRG03,849,577,2016-11-12 14:27:28
BHMBRCBRG03,849,566,2016-11-12 15:00:28
BHMBRCBRG03,849,557,2016-11-12 15:27:27
BHMBRCBRG03,849,541,2016-11-12 16:00:24
BHMBRCBRG03,849,466,2016-11-12 16:34:28
BHMBRCBRG03,849,29,2016-11-13 08:00:29
BHMBRCBRG03,849,34,2016-11-13 08:27:31
BHMBRCBRG03,849,55,2016-11-13 09:00:32
BHMBRCBRG03,849,62,2016-11-13 09:34:15
BHMBRCBRG03,849,80,2016-11-13 10:00:31
BHMBRCBRG03,849,121,2016-11-13 10:33:32
BHMBRCBRG03,849,165,2016-11-13 11:00:32
BHMBRCBRG03,849,199,2016-11-13 11:27:32
BHMBRCBRG03,849,243,2016-11-13 12:00:34
BHMBRCBRG03,849,274,2016-11-13 12:27:31
BHMBRCBRG03,849,312,2016-11-13 13:07:31
BHMBRCBRG03,849,337,2016-11-13 13:33:34
BHMBRCBRG03,849,353,2016-11-13 14:00:35
BHMBRCBRG03,849,360,2016-11-13 14:27:35
BHMBRCBRG03,849,349,2016-11-13 15:00:35
BHMBRCBRG03,849,325,2016-11-13 15:27:35
BHMBRCBRG03,849,281,2016-11-13 16:00:32
BHMBRCBRG03,849,229,2016-11-13 16:27:34
BHMBRCBRG03,849,59,2016-11-14 08:00:37
BHMBRCBRG03,849,76,2016-11-14 08:33:40
BHMBRCBRG03,849,84,2016-11-14 09:00:38
BHMBRCBRG03,849,112,2016-11-14 09:27:40
BHMBRCBRG03,849,140,2016-11-14 10:00:37
BHMBRCBRG03,849,157,2016-11-14 10:27:38
BHMBRCBRG03,849,185,2016-11-14 11:00:39
BHMBRCBRG03,849,201,2016-11-14 11:27:40
BHMBRCBRG03,849,224,2016-11-14 12:00:37
BHMBRCBRG03,849,232,2016-11-14 12:27:39
BHMBRCBRG03,849,238,2016-11-14 13:00:38
BHMBRCBRG03,849,244,2016-11-14 13:27:41
BHMBRCBRG03,849,242,2016-11-14 14:00:38
BHMBRCBRG03,849,236,2016-11-14 14:33:40
BHMBRCBRG03,849,225,2016-11-14 15:00:38
BHMBRCBRG03,849,218,2016-11-14 15:27:42
BHMBRCBRG03,849,215,2016-11-14 16:00:39
BHMBRCBRG03,849,198,2016-11-14 16:27:39
BHMBRCBRG03,849,61,2016-11-15 07:57:43
BHMBRCBRG03,849,75,2016-11-15 08:30:47
BHMBRCBRG03,849,85,2016-11-15 08:57:45
BHMBRCBRG03,849,118,2016-11-15 09:30:46
BHMBRCBRG03,849,156,2016-11-15 09:57:44
BHMBRCBRG03,849,182,2016-11-15 10:30:47
BHMBRCBRG03,849,213,2016-11-15 11:03:48
BHMBRCBRG03,849,242,2016-11-15 11:30:46
BHMBRCBRG03,849,276,2016-11-15 11:57:47
BHMBRCBRG03,849,280,2016-11-15 12:30:45
BHMBRCBRG03,849,280,2016-11-15 12:57:48
BHMBRCBRG03,849,279,2016-11-15 13:30:48
BHMBRCBRG03,849,276,2016-11-15 14:03:46
BHMBRCBRG03,849,271,2016-11-15 14:30:48
BHMBRCBRG03,849,248,2016-11-15 15:03:48
BHMBRCBRG03,849,226,2016-11-15 15:30:49
BHMBRCBRG03,849,205,2016-11-15 15:57:49
BHMBRCBRG03,849,180,2016-11-15 16:30:46
BHMBRCBRG03,849,60,2016-11-16 08:00:51
BHMBRCBRG03,849,75,2016-11-16 08:27:50
BHMBRCBRG03,849,90,2016-11-16 09:00:51
BHMBRCBRG03,849,111,2016-11-16 09:27:53
BHMBRCBRG03,849,148,2016-11-16 10:00:54
BHMBRCBRG03,849,178,2016-11-16 10:33:53
BHMBRCBRG03,849,195,2016-11-16 11:00:51
BHMBRCBRG03,849,212,2016-11-16 11:27:51
BHMBRCBRG03,849,223,2016-11-16 12:00:54
BHMBRCBRG03,849,239,2016-11-16 12:27:54
BHMBRCBRG03,849,250,2016-11-16 13:00:54
BHMBRCBRG03,849,249,2016-11-16 13:27:55
BHMBRCBRG03,849,241,2016-11-16 14:00:55
BHMBRCBRG03,849,234,2016-11-16 14:27:52
BHMBRCBRG03,849,215,2016-11-16 15:00:55
BHMBRCBRG03,849,195,2016-11-16 15:33:56
BHMBRCBRG03,849,195,2016-11-16 16:00:57
BHMBRCBRG03,849,179,2016-11-16 16:33:57
BHMBRCBRG03,849,49,2016-11-17 08:04:02
BHMBRCBRG03,849,64,2016-11-17 08:31:01
BHMBRCBRG03,849,76,2016-11-17 09:03:57
BHMBRCBRG03,849,109,2016-11-17 09:31:01
BHMBRCBRG03,849,132,2016-11-17 09:57:02
BHMBRCBRG03,849,164,2016-11-17 10:31:02
BHMBRCBRG03,849,204,2016-11-17 11:04:02
BHMBRCBRG03,849,221,2016-11-17 11:31:02
BHMBRCBRG03,849,242,2016-11-17 12:04:02
BHMBRCBRG03,849,263,2016-11-17 12:31:03
BHMBRCBRG03,849,265,2016-11-17 13:04:03
BHMBRCBRG03,849,282,2016-11-17 13:31:03
BHMBRCBRG03,849,263,2016-11-17 14:04:03
BHMBRCBRG03,849,250,2016-11-17 14:30:59
BHMBRCBRG03,849,244,2016-11-17 14:58:03
BHMBRCBRG03,849,220,2016-11-17 15:30:59
BHMBRCBRG03,849,204,2016-11-17 15:58:03
BHMBRCBRG03,849,177,2016-11-17 16:31:04
BHMBRCBRG03,849,72,2016-11-18 08:01:05
BHMBRCBRG03,849,72,2016-11-18 08:01:05
BHMBRCBRG03,849,89,2016-11-18 08:27:05
BHMBRCBRG03,849,154,2016-11-18 09:27:07
BHMBRCBRG03,849,194,2016-11-18 10:01:06
BHMBRCBRG03,849,220,2016-11-18 10:27:05
BHMBRCBRG03,849,267,2016-11-18 11:01:06
BHMBRCBRG03,849,296,2016-11-18 11:34:08
BHMBRCBRG03,849,309,2016-11-18 12:01:06
BHMBRCBRG03,849,319,2016-11-18 12:27:09
BHMBRCBRG03,849,333,2016-11-18 13:01:10
BHMBRCBRG03,849,354,2016-11-18 13:34:10
BHMBRCBRG03,849,359,2016-11-18 14:01:10
BHMBRCBRG03,849,336,2016-11-18 14:28:08
BHMBRCBRG03,849,296,2016-11-18 15:01:07
BHMBRCBRG03,849,280,2016-11-18 15:28:08
BHMBRCBRG03,849,260,2016-11-18 16:01:10
BHMBRCBRG03,849,248,2016-11-18 16:28:10
BHMBRCBRG03,849,54,2016-11-19 07:57:12
BHMBRCBRG03,849,85,2016-11-19 08:31:12
BHMBRCBRG03,849,122,2016-11-19 08:57:12
BHMBRCBRG03,849,186,2016-11-19 09:31:13
BHMBRCBRG03,849,237,2016-11-19 10:04:14
BHMBRCBRG03,849,291,2016-11-19 10:31:15
BHMBRCBRG03,849,327,2016-11-19 10:58:15
BHMBRCBRG03,849,375,2016-11-19 11:31:15
BHMBRCBRG03,849,440,2016-11-19 12:04:16
BHMBRCBRG03,849,474,2016-11-19 12:31:16
BHMBRCBRG03,849,513,2016-11-19 13:04:16
BHMBRCBRG03,849,543,2016-11-19 13:31:17
BHMBRCBRG03,849,538,2016-11-19 14:04:17
BHMBRCBRG03,849,541,2016-11-19 14:31:17
BHMBRCBRG03,849,558,2016-11-19 15:04:16
BHMBRCBRG03,849,537,2016-11-19 15:31:17
BHMBRCBRG03,849,519,2016-11-19 16:04:17
BHMBRCBRG03,849,478,2016-11-19 16:31:15
BHMBRCBRG03,849,21,2016-11-20 08:01:19
BHMBRCBRG03,849,25,2016-11-20 08:27:22
BHMBRCBRG03,849,50,2016-11-20 09:01:19
BHMBRCBRG03,849,58,2016-11-20 09:27:19
BHMBRCBRG03,849,81,2016-11-20 10:01:20
BHMBRCBRG03,849,109,2016-11-20 10:27:22
BHMBRCBRG03,849,174,2016-11-20 11:01:22
BHMBRCBRG03,849,207,2016-11-20 11:27:22
BHMBRCBRG03,849,250,2016-11-20 12:01:20
BHMBRCBRG03,849,320,2016-11-20 12:34:23
BHMBRCBRG03,849,355,2016-11-20 13:07:23
BHMBRCBRG03,849,387,2016-11-20 13:27:23
BHMBRCBRG03,849,396,2016-11-20 14:01:22
BHMBRCBRG03,849,394,2016-11-20 14:27:22
BHMBRCBRG03,849,370,2016-11-20 15:01:23
BHMBRCBRG03,849,351,2016-11-20 15:27:24
BHMBRCBRG03,849,298,2016-11-20 16:01:22
BHMBRCBRG03,849,254,2016-11-20 16:31:21
BHMBRCBRG03,849,70,2016-11-21 08:04:26
BHMBRCBRG03,849,88,2016-11-21 08:31:30
BHMBRCBRG03,849,109,2016-11-21 09:04:26
BHMBRCBRG03,849,129,2016-11-21 09:31:26
BHMBRCBRG03,849,159,2016-11-21 10:04:29
BHMBRCBRG03,849,178,2016-11-21 10:31:26
BHMBRCBRG03,849,200,2016-11-21 11:04:29
BHMBRCBRG03,849,222,2016-11-21 11:30:28
BHMBRCBRG03,849,246,2016-11-21 11:57:30
BHMBRCBRG03,849,268,2016-11-21 12:31:29
BHMBRCBRG03,849,275,2016-11-21 12:57:27
BHMBRCBRG03,849,278,2016-11-21 13:31:30
BHMBRCBRG03,849,284,2016-11-21 14:04:30
BHMBRCBRG03,849,273,2016-11-21 14:31:30
BHMBRCBRG03,849,262,2016-11-21 14:57:31
BHMBRCBRG03,849,226,2016-11-21 15:31:28
BHMBRCBRG03,849,218,2016-11-21 15:57:30
BHMBRCBRG03,849,180,2016-11-21 16:31:30
BHMBRCBRG03,849,63,2016-11-22 07:57:33
BHMBRCBRG03,849,77,2016-11-22 08:31:33
BHMBRCBRG03,849,108,2016-11-22 09:04:34
BHMBRCBRG03,849,132,2016-11-22 09:31:35
BHMBRCBRG03,849,179,2016-11-22 10:04:34
BHMBRCBRG03,849,209,2016-11-22 10:31:37
BHMBRCBRG03,849,250,2016-11-22 11:04:34
BHMBRCBRG03,849,260,2016-11-22 11:31:35
BHMBRCBRG03,849,304,2016-11-22 12:04:36
BHMBRCBRG03,849,310,2016-11-22 12:31:37
BHMBRCBRG03,849,320,2016-11-22 12:57:35
BHMBRCBRG03,849,325,2016-11-22 13:31:38
BHMBRCBRG03,849,315,2016-11-22 13:57:38
BHMBRCBRG03,849,288,2016-11-22 14:31:37
BHMBRCBRG03,849,274,2016-11-22 14:57:38
BHMBRCBRG03,849,247,2016-11-22 15:31:37
BHMBRCBRG03,849,233,2016-11-22 15:57:37
BHMBRCBRG03,849,207,2016-11-22 16:30:38
BHMBRCBRG03,849,67,2016-11-23 08:04:40
BHMBRCBRG03,849,78,2016-11-23 08:30:41
BHMBRCBRG03,849,94,2016-11-23 08:57:42
BHMBRCBRG03,849,122,2016-11-23 09:31:23
BHMBRCBRG03,849,151,2016-11-23 10:04:40
BHMBRCBRG03,849,181,2016-11-23 10:31:36
BHMBRCBRG03,849,211,2016-11-23 11:04:42
BHMBRCBRG03,849,236,2016-11-23 11:31:44
BHMBRCBRG03,849,248,2016-11-23 11:57:41
BHMBRCBRG03,849,286,2016-11-23 12:31:44
BHMBRCBRG03,849,296,2016-11-23 13:04:45
BHMBRCBRG03,849,291,2016-11-23 13:31:41
BHMBRCBRG03,849,282,2016-11-23 13:57:41
BHMBRCBRG03,849,270,2016-11-23 14:30:43
BHMBRCBRG03,849,261,2016-11-23 15:04:43
BHMBRCBRG03,849,242,2016-11-23 15:31:42
BHMBRCBRG03,849,221,2016-11-23 16:04:46
BHMBRCBRG03,849,193,2016-11-23 16:30:42
BHMBRCBRG03,849,71,2016-11-24 08:00:47
BHMBRCBRG03,849,83,2016-11-24 08:27:47
BHMBRCBRG03,849,105,2016-11-24 09:00:48
BHMBRCBRG03,849,142,2016-11-24 09:34:49
BHMBRCBRG03,849,177,2016-11-24 10:01:47
BHMBRCBRG03,849,204,2016-11-24 10:27:47
BHMBRCBRG03,849,239,2016-11-24 11:00:49
BHMBRCBRG03,849,272,2016-11-24 11:27:51
BHMBRCBRG03,849,295,2016-11-24 12:00:50
BHMBRCBRG03,849,315,2016-11-24 12:30:48
BHMBRCBRG03,849,342,2016-11-24 13:04:50
BHMBRCBRG03,849,352,2016-11-24 13:30:51
BHMBRCBRG03,849,353,2016-11-24 13:57:51
BHMBRCBRG03,849,337,2016-11-24 14:30:52
BHMBRCBRG03,849,296,2016-11-24 14:57:51
BHMBRCBRG03,849,282,2016-11-24 15:31:49
BHMBRCBRG03,849,266,2016-11-24 15:57:49
BHMBRCBRG03,849,234,2016-11-24 16:31:53
BHMBRCBRG03,849,116,2016-11-25 08:00:57
BHMBRCBRG03,849,116,2016-11-25 08:00:57
BHMBRCBRG03,849,153,2016-11-25 09:00:56
BHMBRCBRG03,849,199,2016-11-25 09:27:55
BHMBRCBRG03,849,250,2016-11-25 10:00:56
BHMBRCBRG03,849,302,2016-11-25 10:27:56
BHMBRCBRG03,849,363,2016-11-25 11:00:55
BHMBRCBRG03,849,419,2016-11-25 11:27:55
BHMBRCBRG03,849,456,2016-11-25 12:00:56
BHMBRCBRG03,849,477,2016-11-25 12:34:55
BHMBRCBRG03,849,478,2016-11-25 13:00:58
BHMBRCBRG03,849,472,2016-11-25 13:27:56
BHMBRCBRG03,849,449,2016-11-25 14:00:58
BHMBRCBRG03,849,417,2016-11-25 14:34:59
BHMBRCBRG03,849,389,2016-11-25 15:00:56
BHMBRCBRG03,849,356,2016-11-25 15:27:59
BHMBRCBRG03,849,320,2016-11-25 16:00:59
BHMBRCBRG03,849,286,2016-11-25 16:27:58
BHMBRCBRG03,849,87,2016-11-26 08:01:01
BHMBRCBRG03,849,110,2016-11-26 08:28:01
BHMBRCBRG03,849,153,2016-11-26 09:01:01
BHMBRCBRG03,849,218,2016-11-26 09:35:02
BHMBRCBRG03,849,264,2016-11-26 10:01:04
BHMBRCBRG03,849,334,2016-11-26 10:35:03
BHMBRCBRG03,849,379,2016-11-26 11:01:03
